ClientId,distance,risk_score,risk_level,reason,anomaly,high_amount_flag,high_variance_flag,high_frequency_flag,total_amount,avg_transaction,total_transactions,suspicious
758448,4.600981933855989,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.562769982430776,10.724386759497534,933,True
758698,4.256829821128681,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.935848232086924,8.229252338817096,818,True
747446,4.706950313864201,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.94949153169367,9.9302435130082,1118,True
2518322,4.292414782001978,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.837933927733147,8.020431702424597,914,True
754782,4.942813452736793,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.89986191176614,8.751674245668852,1272,True
747118,4.6821341102345135,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.458286305686087,9.455299049641374,1100,True
2523823,4.278699265738767,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.89310633576176,15.328157181593427,13,True
2524091,4.31386554186881,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,16.377979487861108,13.010685816944166,29,True
748399,4.234593617929263,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.460341896574064,10.07687723026212,592,True
741975,4.931248638310725,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.97518664391583,8.822282303445649,1278,True
755935,7.953461569253005,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.643988766864823,7.76967189138647,2630,True
756105,4.329908159579207,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.119679857315473,11.358491139752752,43,True
2517069,7.948235390153072,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.89148731671001,8.134729266237466,2338,True
2517256,6.1057012719608466,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.680195546643834,8.180688118255912,665,True
2517428,4.455162919388075,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.798941211901308,8.975781386819376,919,True
2517617,5.752896565942912,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.57699141417701,11.259791877021287,1506,True
2517896,6.808769461585653,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,18.384132532131986,10.829293809858191,1910,True
754344,4.243267543529446,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.746589759387009,7.98535705114953,864,True
754471,6.984983955753357,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.43765648153581,9.849891988906787,1974,True
737018,13.82985517336414,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.898200387736896,6.610259071735417,3981,True
737569,4.888474730297802,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.97818228740428,7.455279167972124,1851,True
748917,4.072155567862458,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.202655663307265,9.958535992779893,515,True
2518230,6.686755447173924,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.343942402716774,10.801749292452621,1886,True
737688,6.6993936808688845,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,19.827598797408147,12.323211682752962,1816,True
737854,4.417701357295161,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.310205805234375,11.940311333324086,584,True
749166,8.123204623998776,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.713860840723262,7.887792906240862,2506,True
749470,4.656362822402326,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.869251511540412,10.967531539714084,994,True
749619,4.6387939764502235,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.40248277588431,8.026927000000493,1597,True
2517991,4.947582684250258,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.391676196547934,7.864804156938279,1858,True
740724,4.79170715893855,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.704643020357713,8.620596803586809,1193,True
753391,4.222071832300762,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.085113437636647,10.710110896366952,587,True
755482,5.636705031893197,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.619785914025483,8.028754695383311,1981,True
742143,4.119976802534637,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,14.788806002978141,12.390914508266619,11,True
742261,4.503171310620011,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.115445135216167,8.25713925608193,952,True
758686,16.28420511098082,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.816645060659166,7.369432212315836,4665,True
741285,4.73867939433055,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.83201476359151,12.157458613973482,792,True
732374,5.155148333103388,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.57713182639489,11.907640466516543,788,True
737993,4.351632233452297,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.960231383458625,9.244944483465579,825,True
738157,9.141853803939016,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.666250400718223,7.767520102824717,2695,True
2517386,4.474633484091976,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.675772882477075,8.001546062854349,792,True
2517600,4.949043645289687,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.583736160665136,11.559096669322994,1124,True
2517636,4.6501608373559025,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.360506010780082,8.317590076997709,1145,True
2517800,4.83092062384972,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,19.007630929658845,12.516911053541868,659,True
2518043,6.48161557339458,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.055403264664662,8.512860498844821,1887,True
2518218,4.259231099852481,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.236163921725517,11.98426626792558,519,True
750272,8.85220341447432,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.890001423548888,7.024935466295301,2607,True
2518424,4.555141639935112,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.43646619388954,9.649813605636387,886,True
2519109,5.7280250033911555,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.99368371516316,7.399913607918071,1987,True
2519278,5.22213444586953,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.003588428484973,7.435282668515124,1937,True
2519410,4.228199093425719,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.885135208778735,8.325761850250922,706,True
748403,13.817810908911392,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.006654079940965,8.715021035256772,3991,True
733371,4.367381093890513,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.48291690319548,9.053314235315911,620,True
736704,3.8701777742149472,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,17.150320902145882,11.490848873436002,287,True
2524034,3.9996347367242504,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,14.519765493363158,12.121875165271657,11,True
738510,6.2518800391284595,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.790852677362551,8.099499437264747,2190,True
741596,4.3180392550764,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.809969579734211,8.107082509319476,815,True
754924,4.457583457688195,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.886669145099344,10.347115227619856,692,True
749237,5.934264978209093,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.994047361524123,8.944055236931884,1153,True
749339,4.5236967479614485,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.654850936698443,9.788438818392908,353,True
749605,4.368226598757357,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,13.305519585779724,11.696088334428081,5,True
750278,9.757595283099409,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.924183682930755,6.913491395962027,3016,True
750445,7.573544909585772,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.51983213016505,7.6934457240552625,2507,True
750682,7.18140172074103,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.4610457264942,9.818575996650974,2085,True
743376,5.73565026007341,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,14.185711634918851,12.106274927119271,8,True
734032,6.810208676933028,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.16105595678462,9.574829070864977,1971,True
2518478,5.295713623101234,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.18917219111846,7.897206580079837,1469,True
739496,5.445450554166945,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.519952930673412,9.220254514055734,1480,True
755029,4.339047454604898,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.126387503444942,8.533539460224462,730,True
743269,7.690504958798882,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.821390176455436,8.09548232265523,2267,True
743652,7.086088155311429,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.804681943430465,7.0575143010101025,2317,True
2519035,4.385095020860428,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.807847368079194,7.89746794488252,1003,True
755292,4.366085566410266,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.562500738457823,8.742643839335232,916,True
755310,6.643223593026371,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.09400930141759,9.531920128346165,1924,True
2524140,7.3870532494953745,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,14.292376028337536,11.989796521862154,10,True
2524190,4.495272598800762,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,14.25669474282607,12.647259403485517,5,True
733161,5.248894830524504,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,19.493286973486715,12.608803660409464,977,True
2519161,4.26176466472446,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.590874711538056,8.017523771805932,716,True
2519262,4.605608584158448,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.705052920627656,7.228174350281102,1768,True
2517720,4.545081655295488,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.598797580496852,8.783310695965726,912,True
2518113,3.8964537638112744,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,17.193218189640017,13.666858791147334,34,True
755290,12.998904994808347,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.00712309089167,6.773171904647407,3771,True
755615,4.7257308391566095,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.616422861912152,9.055508783716718,707,True
755940,6.151515875036572,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.518979130751536,9.04716470922927,1758,True
756108,25.328866070493433,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.748000902898491,6.882304333930373,7092,True
2519386,4.833893759019766,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.117796350232048,11.379655266802892,844,True
2519537,4.315455945914666,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.826076185603084,9.15668347595543,788,True
2519737,4.220268298353708,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.714722636354626,8.027939869977528,802,True
2519952,5.27982736146026,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.994255867150668,8.11211799728174,975,True
738547,6.099695873989679,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.169584494582995,10.750225338968335,1668,True
738833,8.217021166244662,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.232313774329377,9.445840955712587,2408,True
2520630,4.906809625474771,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.873682654216429,7.696354447472977,1310,True
2521298,4.882936901015886,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.385927833708463,8.25688955240107,1248,True
2521634,5.277340633380376,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.190269455243314,9.02181021766564,1298,True
2523558,4.635236906888934,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.596455656793765,14.95739862368438,14,True
2523828,6.620589599814926,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,14.639370512572913,12.154468688681511,12,True
2523860,3.8723903198190066,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,13.123364875737414,11.737076508593578,4,True
748652,4.3053653985680125,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.719979465746109,9.121579571091072,734,True
748713,5.812418761747305,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.124702814501575,8.497362333321572,2054,True
749145,4.819974305659387,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,18.667202901513985,12.161424061341236,669,True
749324,30.54077268040543,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.496694976484601,6.447756315747052,8523,True
749431,4.5541224487751775,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.928298440441743,10.215378797569256,823,True
749706,4.584942122430901,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.829877975096638,8.813416885133812,1115,True
739509,6.063275134341213,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.54487642259307,11.136966653841736,1649,True
754449,5.014894813515488,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.809326551041492,8.630959423842679,1311,True
754902,6.557722789169302,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,16.340234057283514,11.16409841842558,177,True
2521139,4.0477132064540235,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.238167674760948,9.669886088633433,262,True
748390,4.428780605144339,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.700822511639686,8.7992360030841,994,True
748875,26.49424512701945,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.89120674454997,6.982629329051798,7402,True
2522237,3.9566317608432606,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.780375351630756,9.698217692110003,438,True
728666,4.470893926814733,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.517119028935507,9.09725101002906,1669,True
738158,14.386652614018367,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.6543932472265,7.3343544152605595,4108,True
749293,4.333311974488335,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.79254255228018,11.4628321408566,561,True
749343,4.342566975828307,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.427901645481109,9.782510977331313,283,True
749476,4.288059648806052,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.886333782480182,8.19576701696189,805,True
739187,4.403579825416021,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,14.871242606905744,10.276156852581169,99,True
755419,4.773349598260637,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.898968959512526,9.898684692245462,1097,True
2521375,4.351570722980856,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.803459193770182,9.222918672432927,721,True
2521760,6.312974205781356,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.428031831949731,9.016334781935194,609,True
2521826,3.857630843548249,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.493877862537222,13.54796883355238,7,True
2522570,6.596375345208476,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.502308487488566,12.79426087784886,15,True
749761,20.472222966039546,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.434885890277107,6.771626573401541,5793,True
749849,7.018519478378397,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,19.70009105943179,12.136376748764567,1927,True
750092,12.108429168676372,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.30682961094587,8.139202063331828,3526,True
750131,4.274499908929172,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.269444174846578,8.530304718439375,845,True
742246,4.264273218281321,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.11555201256489,8.609949968606431,669,True
742278,6.188585444401915,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,14.960374839988878,12.395429301629882,13,True
748336,4.517189085073482,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.868353510270929,8.888415420637697,1075,True
756287,4.55902904088222,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.62251353893506,8.774662711528439,942,True
2522526,7.692513560878636,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,14.845308887711054,13.459015597827486,4,True
2522545,5.280530003851743,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,14.942578127596873,10.679920927283282,71,True
755030,7.3158249997368845,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.114298297663073,7.3078651399838455,2458,True
750324,6.197877431548696,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.869856628968241,8.173104196801539,810,True
742746,5.785530708396035,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.172058395724113,9.198349730704582,393,True
748684,8.339710054138488,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,18.13876794386467,13.834703818261541,74,True
748718,4.79224294814757,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.115638909657438,11.24767752430222,961,True
744662,4.414170062489978,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.991838896340134,10.578405355543266,610,True
744798,4.342078173308429,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.392702751096923,11.022818063920857,584,True
755789,4.4175906846696975,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.165224391918716,9.601436397511552,709,True
742106,5.050702620493609,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.766475998724243,12.30814222313678,638,True
742142,6.942816219981191,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.885369446962486,9.275600885539486,2018,True
742306,21.42379183176819,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.568758590443059,6.862487688259452,6047,True
750742,4.842349976827821,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,14.80006327028959,13.008305669016565,6,True
742729,4.554984400676629,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.21342956763266,10.342370476560918,964,True
743009,4.271777919296136,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.399742046979824,7.977113853198023,1674,True
743229,6.149406120005146,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.094326595787336,7.443791351969672,2103,True
744890,4.19427563745029,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.81454734957935,10.46718654426568,571,True
728417,10.60537213221497,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,19.342777838628805,11.318255111065119,3055,True
2519528,4.526100660602104,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.776747794699762,8.42957654037613,571,True
743833,4.40169955768856,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.524219323642978,8.729794261550875,893,True
755814,6.775516910328748,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.638340857907437,10.07000389571918,1936,True
2519083,5.314109821832914,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.403000121968246,8.115738102423617,1462,True
2518653,7.753764164857729,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.779955339348872,7.044956728700696,2289,True
2520063,4.092600158957217,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.19133069542312,8.811356942331647,590,True
2519129,4.2399440575902485,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.341998944185093,8.833375384544722,671,True
2519140,4.877294572989465,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.686743403596802,8.596851111222263,1200,True
2519240,4.286470903594367,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.864684844161028,8.238231122317947,755,True
2519497,4.39608723546919,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.62071715461167,8.795408378986012,921,True
2519840,5.331881441944246,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.170855746225199,10.035100884983741,170,True
2520101,5.31459639218203,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.908916072968127,8.754458353764605,1280,True
756209,4.238584745030983,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.201068548029536,8.56138382250391,765,True
2518721,4.654787597445663,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.001237374205584,8.99104991295862,1108,True
2520413,4.575455099001133,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.02742460043425,9.043752658545046,1079,True
2520696,4.087444274496073,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,15.201626528173453,11.80043639727837,30,True
2520813,4.222139404604517,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.143751033841113,8.753667981570796,596,True
2520276,4.351968032174804,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,17.011142946978076,11.147526141207464,352,True
2519600,7.658518125942545,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.55914822612118,8.84506111689317,2240,True
2521149,4.446090753062274,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.877867091510337,8.070244557524253,905,True
2520837,6.4967800745748505,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.600257010039739,11.410613176521492,66,True
2521044,6.7446126052702065,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.916250532909634,8.362672986656383,1908,True
743482,4.372545637391436,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.234249657372336,8.448875913093394,885,True
755763,13.45116303193989,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.998775075518209,7.732278117739932,3893,True
750288,4.423426998729476,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.252615522876173,9.775699884527278,650,True
750637,4.21612401178295,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,18.09850966868858,11.818121185237633,534,True
739656,4.6167624306493735,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.126497892059454,9.212860194554983,1006,True
2521953,4.846518791791471,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.46756151922286,8.547083938557977,1013,True
742934,6.806812601056315,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.710415491434105,8.115327019361612,1989,True
743017,5.283124819619116,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.322215770764448,9.068153122419778,1414,True
743536,4.420036328986101,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.454400011455316,11.074292953564537,590,True
2522818,4.562351449848506,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.940722322928837,8.722284798414153,502,True
2522972,4.841679260714482,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.719019935216428,9.45640752625182,193,True
743478,15.878571092462735,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,18.419565689109717,9.998928837382175,4540,True
2522498,3.998520880282999,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.640203355846898,13.155298479931776,12,True
2522505,6.771169854202115,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,16.768468014814683,14.283561939063082,12,True
2522691,5.277725278267619,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,14.221309610306855,12.429553473160333,6,True
2520311,3.940736719442469,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.790803755258546,7.408663042967769,1608,True
2520820,4.091329687500497,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,16.642777626738713,10.432206956437627,498,True
2521111,4.857045142457294,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.571199753907372,7.430547200174473,1263,True
2519817,4.032325146264095,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.780801812833273,7.426395012911704,1564,True
2520042,4.695416706521008,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.971609562747936,10.25263162904313,828,True
749951,5.804863865695084,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.30849874399109,8.902531330835238,1646,True
